1268;30;EUR;801010845;52580;NULL;2019-01-02 00:00:00.000;2018-07-22 00:00:00.000;NULL;0;0;1078,8;1;0;0;;0;NULL
1269;30;EUR;801010846;52711;NULL;2019-01-02 00:00:00.000;2018-08-07 00:00:00.000;NULL;0;0;900;1;0;0;;0;NULL
1270;30;EUR;801010847;52718;NULL;2019-01-02 00:00:00.000;2018-08-13 00:00:00.000;NULL;0;0;936;1;0;0;;0;NULL
1271;30;EUR;801010848;52727;NULL;2019-01-02 00:00:00.000;2018-08-19 00:00:00.000;NULL;0;0;1982,4;1;0;0;;0;NULL
1272;30;EUR;801010849;52728;NULL;2019-01-02 00:00:00.000;2018-08-19 00:00:00.000;NULL;0;0;909,6;1;0;0;;0;NULL
1273;30;EUR;801010850;52729;NULL;2019-01-02 00:00:00.000;2018-08-20 00:00:00.000;NULL;0;0;388,55;1;0;0;;0;NULL
1274;30;EUR;801010851;52730;NULL;2019-01-02 00:00:00.000;2018-08-20 00:00:00.000;NULL;0;0;779,22;1;0;0;;0;NULL
1275;30;EUR;801010852;52731;NULL;2019-01-02 00:00:00.000;2018-08-20 00:00:00.000;NULL;0;0;1344;1;0;0;;0;NULL
1276;30;EUR;801010853;52756;NULL;2019-01-02 00:00:00.000;2018-08-22 00:00:00.000;NULL;0;0;1080;1;0;0;;0;NULL
1277;30;EUR;801010854;52757;NULL;2019-01-02 00:00:00.000;2018-08-22 00:00:00.000;NULL;0;0;978,6;1;0;0;;0;NULL
1278;32;EUR;601011792;3736645-PROF;NULL;2019-04-09 00:00:00.000;2019-04-09 00:00:00.000;NULL;0;0;4896;0;1;0;;0;NULL
1279;32;EUR;701010803;PROF 756794;NULL;2019-04-08 00:00:00.000;2019-04-08 00:00:00.000;NULL;0;0;-4896;0;1;0;;0;NULL
1280;33;EUR;602010124;2028893;NULL;2019-03-22 00:00:00.000;2019-05-10 00:00:00.000;NULL;0;0;131;1;0;0;;0;NULL
1281;33;EUR;602010223;2030785;;2019-04-30 00:00:00.000;2019-06-10 00:00:00.000;NULL;0;0;666;0;0;0;;0;NULL
1282;34;USD;601011888;B6SZ3LL0;NULL;2019-04-04 00:00:00.000;2019-05-04 00:00:00.000;NULL;0;0;28,8;0;1;0;;0;NULL
1283;34;USD;601011889;B6QFWK0;NULL;2019-04-11 00:00:00.000;2019-05-11 00:00:00.000;NULL;0;0;1462;0;1;0;;0;NULL
1284;36;USD;601011531;JR9HXA;NULL;2019-03-12 00:00:00.000;2019-05-15 00:00:00.000;NULL;0;0;1441,2;0;1;0;;0;NULL
1285;36;USD;601011532;JR9HXB;NULL;2019-03-12 00:00:00.000;2019-05-15 00:00:00.000;NULL;0;0;23,94;0;1;0;;0;NULL
1286;36;USD;601011533;JR9HX6;NULL;2019-03-12 00:00:00.000;2019-05-15 00:00:00.000;NULL;0;0;39,05;0;1;0;;0;NULL
1287;36;USD;601011534;JR9HX8;NULL;2019-03-12 00:00:00.000;2019-05-15 00:00:00.000;NULL;0;0;3600;0;1;0;;0;NULL
1288;36;USD;601011535;JR9HX9;NULL;2019-03-12 00:00:00.000;2019-05-15 00:00:00.000;NULL;0;0;380;0;1;0;;0;NULL
1289;36;USD;601011536;JR96B8;NULL;2019-03-12 00:00:00.000;2019-05-15 00:00:00.000;NULL;0;0;1515;0;1;0;;0;NULL
1290;36;USD;601011581;JRF51H;;2019-03-19 00:00:00.000;2019-05-31 00:00:00.000;NULL;0;0;1141,2;0;0;0;;0;NULL
1291;36;USD;601011870;JRA52R;NULL;2019-03-13 00:00:00.000;2019-04-30 00:00:00.000;NULL;0;0;4800;0;1;0;;0;NULL
1292;36;USD;601011871;JRL4J3;;2019-03-26 00:00:00.000;2019-05-31 00:00:00.000;NULL;0;0;300;0;0;0;;0;NULL
1293;36;USD;601011872;JRL4RM;;2019-03-26 00:00:00.000;2019-05-31 00:00:00.000;NULL;0;0;1280;0;0;0;;0;NULL
1294;36;USD;601011873;JRL4J4;;2019-03-26 00:00:00.000;2019-05-31 00:00:00.000;NULL;0;0;25;0;0;0;;0;NULL
1295;36;USD;601011874;JRHP01;;2019-03-26 00:00:00.000;2019-05-31 00:00:00.000;NULL;0;0;31,85;0;0;0;;0;NULL
1296;36;USD;601012037;JRVNSN;;2019-04-09 00:00:00.000;2019-05-31 00:00:00.000;NULL;0;0;2925,65;0;0;0;;0;NULL
1297;36;USD;602010157;JR8XHF;NULL;2019-03-12 00:00:00.000;2019-05-15 00:00:00.000;NULL;0;0;114,25;0;1;0;;0;NULL
1298;36;USD;602010185;JR5963;NULL;2019-03-05 00:00:00.000;2019-05-15 00:00:00.000;NULL;0;0;1044;0;1;0;;0;NULL
1299;36;USD;602010212;JR9LA4;NULL;2019-03-13 00:00:00.000;2019-04-30 00:00:00.000;NULL;0;0;450;0;1;0;;0;NULL
1300;36;USD;602010214;JRTMBX;;2019-04-08 00:00:00.000;2019-05-31 00:00:00.000;NULL;0;0;1017,6;0;0;0;;0;NULL
1301;36;USD;602010215;JRKRH6;;2019-03-26 00:00:00.000;2019-05-31 00:00:00.000;NULL;0;0;150;0;0;0;;0;NULL
1302;36;USD;602010238;JS6SM3;;2019-04-30 00:00:00.000;2019-06-30 00:00:00.000;NULL;0;0;221;0;0;0;;0;NULL
1303;38;GBP;602000345;2118005705;;2018-05-15 00:00:00.000;2018-06-30 00:00:00.000;NULL;0;0;158,88;0;0;0;;0;NULL
1304;38;GBP;602000347;2118005737;;2018-05-15 00:00:00.000;2018-06-30 00:00:00.000;NULL;0;0;11;0;0;0;;0;NULL
1305;38;GBP;602000349;2118005973;;2018-05-24 00:00:00.000;2018-06-30 00:00:00.000;NULL;0;0;37,68;0;0;0;;0;NULL
1306;38;GBP;602000351;2118006110;;2018-05-29 00:00:00.000;2018-06-30 00:00:00.000;NULL;0;0;80;0;0;0;;0;NULL
1307;38;GBP;602000413;2118006562;;2018-06-08 00:00:00.000;2018-07-31 00:00:00.000;NULL;0;0;1220;0;0;0;;0;NULL
1308;38;GBP;602000414;2118006689;;2018-06-14 00:00:00.000;2018-07-31 00:00:00.000;NULL;0;0;31,2;0;0;0;;0;NULL
